2016-03-01 00:05:00.000,7004,2016030161D7004,23588,6039      ,61D       ,INBOUND             ,40.42785049438480,-79.92560119628910,41,28,10918     ,Murray Ave at #2825,10919     ,Murray Ave past Morrowfield Ave
2016-03-01 00:05:00.000,7447,2016030161C7447,65083,5648      ,61C       ,INBOUND             ,40.44381513093650,-79.95576477050780,227,34,34        ,Fifth Ave at Bigelow Blvd,35        ,Fifth Ave at Thackeray Ave
2016-03-01 00:05:00.000,6834,2016030161B6834,45103,5924      ,61B       ,OUTBOUND            ,40.40887069702150,-79.87715148925780,141,0,7259      ,Rankin Blvd at Kenmawr Ave,7391      ,Braddock Ave opp Line Ave
2016-03-01 00:05:00.000,10765,2016030171C10765,44224,5332      ,71C       ,OUTBOUND            ,40.44982061714960,-79.89178835112470,307,0,16118     ,Wilkinsburg Station stop D,19988     ,LAYOVER BRUSHTON TERMINAL
2016-03-01 00:05:00.000,10769,2016030171C10769,20809,6056      ,71C       ,OUTBOUND            ,40.45410346984860,-79.94420242309570,67,26,8199      ,Centre Ave at Morewood Ave,8201      ,Centre Ave opp Cypress St
2016-03-01 00:05:00.000,10767,2016030171A10767,34580,6057      ,71A       ,OUTBOUND            ,40.47905500000000,-79.91900166666670,204,0,3282      ,Euclid Ave at Bunkerhill St,3118      ,St Clair St at Bunkerhill Apts
2016-03-01 00:05:00.000,6835,2016030161C6835,32845,5656      ,61C       ,OUTBOUND            ,40.41634097997690,-79.92542465873390,162,41,19994     ,Murray Ave at Hazelwood Ave,10958     ,Browns Hill Rd at Imogene Rd
2016-03-01 00:06:00.000,6834,2016030161B6834,46625,5924      ,61B       ,OUTBOUND            ,40.40600565860150,-79.87315328497640,122,2,21614     ,Braddock Ave at 2nd St,7393      ,Braddock Ave at 3rd St
2016-03-01 00:06:00.000,3880,20160301G23880,35805,6026      ,G2        ,OUTBOUND            ,40.42024489580570,-80.08088464252020,189,50,18722     ,Idlewood Station Stop A,17633     ,West Busway at Bell Station Stop A
2016-03-01 00:06:00.000,10765,2016030171C10765,44224,5332      ,71C       ,OUTBOUND            ,40.44982061714960,-79.89178835112470,307,0,16118     ,Wilkinsburg Station stop D,19988     ,LAYOVER BRUSHTON TERMINAL
2016-03-01 00:06:00.000,10767,2016030171A10767,34580,6057      ,71A       ,OUTBOUND            ,40.47905500000000,-79.91900166666670,204,0,3282      ,Euclid Ave at Bunkerhill St,3118      ,St Clair St at Bunkerhill Apts
2016-03-01 00:06:00.000,10385,20160301P110385,47709,3321      ,P1        ,INBOUND             ,40.44383239746090,-79.99482727050780,246,30,1407      ,Penn Station Stop C,7279      ,Liberty Ave past 10th St
2016-03-01 00:06:00.000,6835,2016030161C6835,34072,5656      ,61C       ,OUTBOUND            ,40.41375934716430,-79.92258187496300,132,41,19376     ,Browns Hill Rd opp Parkview Blvd,10961     ,8th Ave past West St
2016-03-01 00:06:00.000,10209,2016030171D10209,27673,6146      ,71D       ,INBOUND             ,40.44689923241020,-79.95006924583800,264,39,1170      ,Fifth Ave at Craig St,1171      ,Fifth Ave at Bellefield Ave
2016-03-01 00:06:00.000,6838,2016030161B6838,6762,6135      ,61B       ,OUTBOUND            ,40.43732634044830,-79.97761753627230,92,37,7112      ,Forbes Ave at Jumonville St,7113      ,Forbes Ave at Seneca St
2016-03-01 00:06:00.000,10769,2016030171C10769,22434,6056      ,71C       ,OUTBOUND            ,40.45584742228190,-79.93872070312500,68,0,8203      ,Centre Ave at Aiken Ave,8204      ,Centre Ave at Graham St
2016-03-01 00:06:00.000,9131,2016030171A9131,7249,5936      ,71A       ,INBOUND             ,40.46372222900390,-79.93044281005860,206,0,8186      ,Negley Ave at Broad St,19060     ,Negley Ave past Penn Ave
2016-03-01 00:06:00.000,8238,20160301P18238,49990,3333      ,P1        ,OUTBOUND            ,40.41531520778850,-79.87947431661320,185,0,16063     ,Swissvale Station Stop A,19872     ,LAYOVER EAST BUSWAY SWISSVALE TERMINAL
2016-03-01 00:06:00.000,5721,2016030161B5721,7560,5542      ,61B       ,INBOUND             ,40.40739120262260,-79.86655293340270,148,34,7554      ,Corey Ave at 5th St,7555      ,Corey Ave at Center St
2016-03-01 00:06:00.000,6831,2016030161C6831,73397,5649      ,61C       ,OUTBOUND            ,40.35251235961910,-79.86054992675780,267,0,17791     ,McKeesport Transportation Center Bay #2,NULL,NULL
2016-03-01 00:06:00.000,7447,2016030161C7447,66528,5648      ,61C       ,INBOUND             ,40.44107049795300,-79.95942171536960,225,45,36        ,Fifth Ave opp Atwood St,38        ,Fifth Ave at Chesterfield Rd
2016-03-01 00:06:00.000,9129,2016030171A9129,34997,5339      ,71A       ,INBOUND             ,40.44073333333330,-80.00092166666670,117,1,3159      ,6th Ave at Wood St,20690     ,Fifth Ave at Wood St
2016-03-01 00:06:00.000,6836,2016030161A6836,24182,5646      ,61A       ,OUTBOUND            ,40.43799382039950,-79.92288542447020,92,0,7126      ,Forbes Ave at Murray Ave ,7127      ,Forbes Ave at Shady Ave
2016-03-01 00:06:00.000,10772,2016030171B10772,1866,5455      ,71B       ,OUTBOUND            ,40.43863275701350,-79.99460906982420,158,16,20293     ,Fifth Ave at Ross St,3241      ,Forbes Ave at Boyd St
2016-03-01 00:06:00.000,6837,2016030161D6837,13302,6036      ,61D       ,OUTBOUND            ,40.44145235334120,-79.95701642717640,46,30,29        ,Forbes Ave at Atwood St,30        ,Forbes Ave past Bouquet St
2016-03-01 00:06:00.000,10770,2016030171D10770,20038,6051      ,71D       ,OUTBOUND            ,40.44782998528280,-79.93664529290000,83,23,1179      ,Fifth Ave past Wilkins Ave,3255      ,Fifth Ave opp Aiken Ave
2016-03-01 00:06:00.000,9132,2016030171B9132,1180,6047      ,71B       ,INBOUND             ,40.47579892476400,-79.92030398050940,103,19,3120      ,St Clair St at Bryant St,3280      ,Bryant St at Euclid Ave
2016-03-01 00:06:00.000,10768,2016030171B10768,16737,5663      ,71B       ,OUTBOUND            ,40.44697151184080,-79.94839820861820,82,35,1174      ,Fifth Ave at Craig St (nearside),1175      ,Fifth Ave at Neville St
2016-03-01 00:06:00.000,10766,2016030171D10766,42389,6048      ,71D       ,OUTBOUND            ,40.45003666666670,-79.89176500000000,305,0,16118     ,Wilkinsburg Station stop D,19988     ,LAYOVER BRUSHTON TERMINAL
2016-03-01 00:07:00.000,10768,2016030171B10768,16737,5663      ,71B       ,OUTBOUND            ,40.44697151184080,-79.94839820861820,82,35,1174      ,Fifth Ave at Craig St (nearside),1175      ,Fifth Ave at Neville St
2016-03-01 00:07:00.000,10769,2016030171C10769,23739,6056      ,71C       ,OUTBOUND            ,40.45718585743620,-79.93438271915210,67,33,8205      ,Centre Ave at Negley Ave,8206      ,Centre Ave at Baum Blvd
2016-03-01 00:07:00.000,10766,2016030171D10766,42389,6048      ,71D       ,OUTBOUND            ,40.45003666666670,-79.89176500000000,305,0,16118     ,Wilkinsburg Station stop D,19988     ,LAYOVER BRUSHTON TERMINAL
2016-03-01 00:07:00.000,5721,2016030161B5721,9158,5542      ,61B       ,INBOUND             ,40.40401268005370,-79.86909103393560,235,0,7556      ,Corey Ave at Mills Ave,7557      ,Corey Ave at Braddock Ave
2016-03-01 00:07:00.000,8238,20160301P18238,49990,3333      ,P1        ,OUTBOUND            ,40.41531520778850,-79.87947431661320,185,0,16063     ,Swissvale Station Stop A,19872     ,LAYOVER EAST BUSWAY SWISSVALE TERMINAL
